日付,機種名,台番,累計ゲーム数,BIG回数,REG回数,最大放出数,推測差枚,合算確率,REG確率,最有力設定,設定1(%),設定2(%),設定3(%),設定4(%),設定V(%)
2026-07-12,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,336,8380,34,21,2307,1502,152.4,399.0,設定V,10.4,14.6,20.4,26.5,28.1
2026-07-12,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,335,2534,6,6,708,-927,211.2,422.3,設定1,23.6,22.8,21.3,18.3,14.0
2026-07-12,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,334,5020,23,10,1799,1385,152.1,502.0,設定4,16.1,18.5,21.0,22.8,21.6
2026-07-12,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,333,9867,40,26,2909,1923,149.5,379.5,設定V,7.3,11.7,18.7,28.2,34.0
2026-07-12,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,332,1000,2,1,398,-658,333.3,1000.0,設定1,25.7,23.4,20.6,17.1,13.3
2026-07-12,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,331,3578,8,7,1385,-1647,238.5,511.1,設定1,29.6,25.9,21.0,14.8,8.6
2026-07-12,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,330,4646,20,7,1789,587,172.1,663.7,設定1,23.7,23.2,21.6,18.4,13.1
2026-07-12,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,329,2656,11,2,1291,-59,204.3,1328.0,設定1,28.2,24.8,20.7,15.8,10.5
2026-07-12,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,328,9010,33,22,1762,430,163.8,409.5,設定4,14.6,18.6,22.6,24.3,19.9
2026-07-12,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,327,2179,6,4,1151,-685,217.9,544.8,設定1,24.9,23.4,21.0,17.6,13.2
2026-07-12,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,326,6890,30,19,2672,2098,140.6,362.6,設定V,7.1,10.9,17.2,27.0,37.6
2026-07-12,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,325,1874,6,0,623,-774,312.3,0.0,設定1,32.4,26.3,19.8,13.5,8.0
2026-07-12,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,324,4429,19,6,1652,452,177.2,738.2,設定1,25.4,24.0,21.4,17.4,11.7
2026-07-12,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,323,5743,23,8,1309,104,185.3,717.9,設定1,28.8,25.9,21.4,15.4,8.6
2026-07-12,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,322,3850,19,9,2116,1660,137.5,427.8,設定V,12.4,15.3,19.3,24.4,28.6
2026-07-12,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,321,8994,29,28,1385,-15,157.8,321.2,設定V,8.0,12.5,19.5,27.7,32.2
2026-07-12,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,320,2194,3,5,375,-1512,274.2,438.8,設定1,26.9,24.4,21.0,16.4,11.3
2026-07-12,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,319,5236,18,9,800,-609,193.9,581.8,設定1,27.9,25.5,21.6,15.8,9.2
2026-07-11,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,372,6851,25,14,1720,-56,175.7,489.4,設定2,22.3,23.2,22.6,19.2,12.7
2026-07-11,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,371,3363,8,9,691,-1083,197.8,373.7,設定2,21.9,22.2,21.6,19.2,15.0
2026-07-11,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,370,2689,11,3,1264,24,192.1,896.3,設定1,25.8,23.8,20.9,17.1,12.3
2026-07-11,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,369,5313,18,14,1588,-68,166.0,379.5,設定4,16.2,19.0,21.6,22.7,20.5
2026-07-11,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,368,4581,16,9,1551,-308,183.2,509.0,設定1,23.6,23.3,21.8,18.4,12.9
2026-07-11,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,367,4846,15,8,993,-1124,210.7,605.8,設定1,30.7,26.6,21.0,14.2,7.6
2026-07-11,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,366,5291,24,12,2515,1574,147.0,440.9,設定V,13.0,16.3,20.2,24.4,26.0
2026-07-11,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,365,6680,35,13,4679,3175,139.2,513.8,設定V,10.6,14.2,19.3,25.9,30.0
2026-07-11,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,364,2735,12,5,2406,531,160.9,547.0,設定3,19.6,20.4,20.9,20.6,18.5
2026-07-11,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,363,8826,37,34,4932,3498,124.3,259.6,設定V,0.7,1.8,5.8,20.3,71.5
2026-07-11,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,362,5470,18,11,1607,-679,188.6,497.3,設定1,25.2,24.4,22.0,17.4,11.0
2026-07-11,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,361,3832,13,7,858,-446,191.6,547.4,設定1,25.0,23.8,21.5,17.5,12.1
2026-07-11,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,360,3231,8,3,1197,-1677,293.7,1077.0,設定1,36.6,27.9,19.1,11.2,5.2
2026-07-11,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,359,3835,12,7,1110,-762,201.8,547.9,設定1,26.5,24.6,21.4,16.6,10.9
2026-07-11,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,358,5599,21,11,1887,73,175.0,509.0,設定2,22.3,22.8,22.1,19.2,13.6
2026-07-11,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,357,1624,3,3,699,-967,270.7,541.3,設定1,25.9,23.7,20.8,17.0,12.6
2026-07-11,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,356,6354,29,12,3158,1633,155.0,529.5,設定4,16.7,19.3,21.6,22.7,19.7
2026-07-11,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,355,7304,20,20,1041,-1476,182.6,365.2,設定3,19.2,21.8,23.1,21.0,14.9
2026-07-11,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,354,7743,31,17,2402,945,161.3,455.5,設定4,16.2,19.4,22.3,23.1,19.0
2026-07-11,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,353,6672,24,13,1871,-245,180.3,513.2,設定1,24.4,24.3,22.4,17.9,11.0
2026-07-11,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,352,8451,36,32,3353,3455,124.3,264.1,設定V,0.8,2.2,6.4,21.2,69.4
2026-07-11,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,351,6282,23,15,2093,253,165.3,418.8,設定4,16.9,19.6,22.0,22.5,19.0
2026-07-11,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,350,8026,35,17,3671,1794,154.3,472.1,設定4,14.0,17.6,21.6,24.6,22.2
2026-07-11,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,349,5499,24,15,3150,1671,141.0,366.6,設定V,9.2,12.9,18.4,26.0,33.5
2026-07-11,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,348,3198,10,5,916,-746,213.2,639.6,設定1,27.7,24.9,21.0,16.0,10.3
2026-07-11,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,347,7309,28,16,2472,492,166.1,456.8,設定3,18.1,20.7,22.5,21.9,16.8
2026-07-11,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,346,5498,27,8,2124,1698,157.1,687.2,設定3,20.3,21.4,21.7,20.6,16.2
2026-07-11,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,345,3060,9,5,871,-863,218.6,612.0,設定1,27.7,24.9,21.0,16.0,10.4
2026-07-11,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,344,5092,15,11,1524,-1081,195.8,462.9,設定1,25.4,24.5,22.0,17.2,10.9
2026-07-11,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,343,938,2,2,545,-440,234.5,469.0,設定1,22.2,21.6,20.6,18.9,16.6
2026-07-11,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,342,10320,45,33,4162,3754,132.3,312.7,設定V,1.4,3.3,8.7,24.5,62.1
2026-07-11,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,341,3612,11,6,1127,-889,212.5,602.0,設定1,28.2,25.3,21.1,15.7,9.7
2026-07-11,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,340,5111,15,13,1401,-848,182.5,393.2,設定3,20.6,21.9,22.2,20.1,15.2
2026-07-11,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,339,7459,33,16,2453,1840,152.2,466.2,設定4,13.4,17.0,21.2,24.8,23.7
2026-07-11,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,338,4057,17,9,2478,743,156.0,450.8,設定4,16.7,18.8,20.9,22.3,21.2
2026-07-11,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,337,6197,20,18,1452,-172,163.1,344.3,設定4,13.3,17.0,21.2,24.5,24.0
2026-07-11,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,336,7440,27,17,1272,125,169.1,437.6,設定3,18.4,21.0,22.7,21.7,16.3
2026-07-11,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,335,1094,1,2,313,-973,364.7,547.0,設定1,25.6,23.4,20.7,17.2,13.2
2026-07-11,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,334,6810,30,12,2897,1301,162.1,567.5,設定3,19.9,21.6,22.2,20.8,15.5
2026-07-11,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,333,2246,5,3,386,-1222,280.8,748.7,設定1,29.9,25.6,20.5,14.7,9.2
2026-07-11,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,332,6541,21,17,1264,-476,172.1,384.8,設定3,17.4,20.2,22.4,22.2,17.8
2026-07-11,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,331,1997,6,1,646,-818,285.3,1997.0,設定1,31.1,25.9,20.1,14.2,8.7
2026-07-11,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,330,4910,21,11,2074,1047,153.4,446.4,設定4,15.3,18.0,20.9,23.2,22.6
2026-07-11,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,329,3063,10,4,817,-686,218.8,765.8,設定1,28.9,25.3,20.8,15.3,9.6
2026-07-11,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,328,8353,44,25,5672,5180,121.1,334.1,設定V,1.4,3.1,8.0,23.1,64.5
2026-07-11,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,327,3799,16,8,1494,666,158.3,474.9,設定4,17.8,19.5,21.0,21.7,19.9
2026-07-11,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,326,2248,4,1,866,-1797,449.6,2248.0,設定1,37.0,27.7,18.9,11.1,5.4
2026-07-11,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,325,8617,36,24,3127,2181,143.6,359.0,設定V,6.0,9.9,16.8,27.9,39.5
2026-07-11,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,324,4431,19,9,2232,839,158.2,492.3,設定4,17.8,19.7,21.2,21.8,19.5
2026-07-11,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,323,4291,13,6,940,-1224,225.8,715.2,設定1,32.8,27.1,20.3,13.1,6.6
2026-07-11,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,322,6370,27,9,2557,597,176.9,707.8,設定1,27.1,25.3,21.8,16.4,9.4
2026-07-11,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,321,5753,18,10,1109,-1209,205.5,575.3,設定1,31.0,26.9,21.2,14.0,7.0
2026-07-11,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,320,3883,13,9,1197,-258,176.5,431.4,設定3,20.4,21.3,21.6,20.2,16.5
2026-07-11,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,319,7828,25,19,1570,-786,177.9,412.0,設定3,20.2,22.4,23.2,20.5,13.8
2026-07-10,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,372,1681,4,2,414,-866,280.2,840.5,設定1,27.7,24.5,20.6,16.0,11.1
2026-07-10,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,371,3555,12,11,1244,152,154.6,323.2,設定V,13.8,16.7,20.2,23.6,25.7
2026-07-10,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,370,1439,6,3,813,229,159.9,479.7,設定4,19.3,19.9,20.4,20.5,19.8
2026-07-10,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,369,2212,6,6,1233,-472,184.3,368.7,設定3,20.0,20.7,21.0,20.2,18.1
2026-07-10,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,368,2379,10,7,1484,669,139.9,339.9,設定V,14.0,16.5,19.6,23.3,26.6
2026-07-10,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,367,3398,6,2,335,-2667,424.8,1699.0,設定1,43.8,29.0,16.7,7.7,2.7
2026-07-10,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,366,620,3,0,636,60,206.7,0.0,設定1,22.5,21.6,20.4,18.8,16.8
2026-07-10,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,365,3652,9,13,919,-660,166.0,280.9,設定V,14.1,17.0,20.5,23.5,24.9
2026-07-10,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,364,8163,37,18,4172,2354,148.4,453.5,設定V,11.0,15.0,20.4,26.2,27.4
2026-07-10,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,363,633,0,1,131,-764,633.0,633.0,設定1,24.5,22.7,20.5,17.7,14.5
2026-07-10,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,362,3742,12,15,940,408,138.6,249.5,設定V,8.1,11.6,17.2,25.7,37.5
2026-07-10,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,361,3074,15,6,2517,1118,146.4,512.3,設定V,16.6,18.4,20.4,22.2,22.3
2026-07-10,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,360,570,3,0,795,130,190.0,0.0,設定1,21.9,21.2,20.3,19.1,17.4
2026-07-10,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,359,7732,30,21,2484,1169,151.6,368.2,設定V,9.5,13.7,19.7,26.7,30.4
2026-07-10,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,358,1392,6,2,1304,165,174.0,696.0,設定1,21.4,21.1,20.6,19.5,17.4
2026-07-10,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,357,829,1,1,311,-728,414.5,829.0,設定1,25.2,23.1,20.6,17.3,13.7
2026-07-10,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,356,3757,14,6,1541,-158,187.8,626.2,設定1,25.3,23.9,21.4,17.4,12.0
2026-07-10,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,355,1303,3,0,610,-904,434.3,0.0,設定1,30.4,25.5,20.1,14.6,9.4
2026-07-10,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,354,8042,31,16,3263,393,171.1,502.6,設定2,21.5,23.0,22.9,19.8,12.8
2026-07-10,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,353,6334,26,14,1572,985,158.3,452.4,設定4,15.8,18.8,21.6,23.2,20.6
2026-07-10,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,352,3505,13,9,1480,275,159.3,389.4,設定4,16.5,18.6,20.8,22.3,21.7
2026-07-10,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,351,1112,4,2,778,-62,185.3,556.0,設定1,21.2,21.0,20.5,19.5,17.7
2026-07-10,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,350,6485,19,21,1735,-501,162.1,308.8,設定V,11.1,15.1,20.5,25.7,27.6
2026-07-10,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,349,2227,3,6,439,-1429,247.4,371.2,設定1,24.6,23.4,21.2,17.6,13.2
2026-07-10,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,348,2490,11,2,1191,175,191.5,1245.0,設定1,26.3,23.9,20.8,16.9,12.1
2026-07-10,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,347,716,2,0,492,-387,358.0,0.0,設定1,25.1,23.0,20.4,17.4,14.0
2026-07-10,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,346,5121,19,12,1841,255,165.2,426.8,設定4,17.6,19.8,21.7,21.9,18.9
2026-07-10,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,345,4961,18,13,872,299,160.0,381.6,設定4,15.1,18.0,21.1,23.3,22.5
2026-07-10,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,344,5451,15,10,1296,-1718,218.0,545.1,設定1,32.0,27.3,20.9,13.3,6.5
2026-07-10,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,343,4986,22,15,2482,1771,134.8,332.4,設定V,7.6,11.1,16.9,26.2,38.1
2026-07-10,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,342,3556,11,5,1186,-940,222.2,711.2,設定1,30.3,26.0,20.7,14.5,8.4
2026-07-10,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,341,659,1,1,310,-488,329.5,659.0,設定1,23.3,22.1,20.5,18.4,15.8
2026-07-10,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,340,2649,10,6,997,158,165.6,441.5,設定3,19.0,20.1,20.9,20.8,19.1
2026-07-10,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,339,3343,10,4,1104,-1081,238.8,835.8,設定1,32.1,26.6,20.3,13.5,7.4
2026-07-10,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,338,1926,4,5,758,-822,214.0,385.2,設定1,22.4,22.0,21.0,18.9,15.6
2026-07-10,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,337,4063,13,8,811,-642,193.5,507.9,設定1,24.9,23.9,21.6,17.6,12.0
2026-07-10,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,336,3294,12,3,632,-518,219.6,1098.0,設定1,31.2,26.2,20.4,14.1,8.1
2026-07-10,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,335,5080,21,10,2039,677,163.9,508.0,設定3,19.3,20.8,21.7,21.0,17.2
2026-07-10,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,334,1272,1,2,316,-1224,424.0,636.0,設定1,27.6,24.4,20.6,16.0,11.4
2026-07-10,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,333,8574,35,21,3022,1540,153.1,408.3,設定V,10.8,15.1,20.7,26.4,27.0
2026-07-10,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,332,3493,8,10,783,-1137,194.1,349.3,設定3,20.8,21.6,21.7,19.9,16.0
2026-07-10,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,331,4878,16,14,1550,-77,162.6,348.4,設定4,14.7,17.7,21.0,23.5,23.1
2026-07-10,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,330,2308,8,4,1233,-243,192.3,577.0,設定1,23.4,22.5,21.0,18.4,14.6
2026-07-10,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,329,1782,5,4,607,-436,198.0,445.5,設定1,21.9,21.7,20.9,19.2,16.3
2026-07-10,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,328,3554,6,2,400,-2887,444.2,1777.0,設定1,45.4,29.2,16.1,7.1,2.3
2026-07-10,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,327,752,2,0,313,-438,376.0,0.0,設定1,25.5,23.2,20.4,17.2,13.6
2026-07-10,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,326,4140,15,9,1482,2,172.5,460.0,設定3,20.3,21.3,21.6,20.3,16.5
2026-07-10,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,325,2880,6,8,752,-1155,205.7,360.0,設定2,22.2,22.2,21.5,19.1,15.1
2026-07-10,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,324,1784,3,4,358,-1063,254.9,446.0,設定1,25.0,23.4,21.0,17.5,13.2
2026-07-10,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,323,5232,22,10,1840,774,163.5,523.2,設定3,19.5,21.0,21.8,20.9,16.9
2026-07-10,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,322,3652,14,9,1674,379,158.8,405.8,設定4,16.7,18.8,20.9,22.3,21.5
2026-07-10,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,321,4785,18,11,2133,287,165.0,435.0,設定4,18.0,20.0,21.6,21.7,18.8
2026-07-10,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,320,3473,18,9,2498,1880,128.6,385.9,設定V,10.4,13.5,18.1,25.0,33.0
2026-07-10,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,319,6349,25,18,2301,1172,147.7,352.7,設定V,9.4,13.3,19.0,26.3,32.1
2026-07-09,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,372,2500,5,5,583,-1321,250.0,500.0,設定1,27.4,24.7,21.0,16.1,10.8
2026-07-09,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,371,1665,4,3,910,-713,237.9,555.0,設定1,24.8,23.2,20.9,17.6,13.6
2026-07-09,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,370,3476,11,9,1552,-307,173.8,386.2,設定3,18.9,20.3,21.3,21.0,18.5
2026-07-09,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,369,768,1,3,362,-382,192.0,256.0,設定4,19.2,19.8,20.3,20.5,20.2
2026-07-09,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,368,559,1,0,311,-477,559.0,0.0,設定1,24.8,22.8,20.4,17.6,14.3
2026-07-09,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,367,4174,16,10,1391,396,160.5,417.4,設定4,16.9,19.0,21.1,22.2,20.7
2026-07-09,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,366,564,2,0,354,-172,282.0,0.0,設定1,23.4,22.0,20.4,18.3,15.8
2026-07-09,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,365,5186,25,11,2537,1905,144.1,471.5,設定V,13.0,16.1,20.1,24.4,26.3
2026-07-09,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,364,414,1,0,315,-272,414.0,0.0,判定不能(G不足),23.2,21.9,20.4,18.4,16.1
2026-07-09,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,363,251,0,0,24,-354,0.0,0.0,判定不能(G不足),22.8,21.7,20.3,18.6,16.5
2026-07-09,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,362,3017,9,9,879,-283,167.6,335.2,設定4,16.9,18.9,20.8,22.0,21.3
2026-07-09,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,361,870,1,2,410,-656,290.0,435.0,設定1,23.0,22.0,20.6,18.5,15.8
2026-07-09,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,360,5043,17,10,1571,-518,186.8,504.3,設定1,24.6,24.0,21.9,17.8,11.7
2026-07-09,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,359,665,2,1,539,-185,221.7,665.0,設定1,21.8,21.3,20.4,19.1,17.3
2026-07-09,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,358,1626,5,3,592,-346,203.2,542.0,設定1,22.8,22.1,20.8,18.7,15.6
2026-07-09,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,357,4127,11,8,1390,-1356,217.2,515.9,設定1,28.6,25.7,21.3,15.4,9.1
2026-07-09,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,356,1327,4,3,685,-236,189.6,442.3,設定1,21.0,21.0,20.6,19.6,17.7
2026-07-09,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,355,3597,11,7,775,-738,199.8,513.9,設定1,25.3,24.0,21.4,17.3,11.9
2026-07-09,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,354,1729,11,0,1736,989,157.2,0.0,設定1,23.0,22.0,20.5,18.7,15.8
2026-07-09,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,353,6390,23,12,1412,-289,182.6,532.5,設定1,25.4,24.7,22.2,17.3,10.4
2026-07-09,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,352,1024,4,0,999,-198,256.0,0.0,設定1,25.6,23.3,20.5,17.2,13.4
2026-07-09,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,351,3391,12,6,968,-265,188.4,565.2,設定1,24.2,23.3,21.4,18.0,13.1
2026-07-09,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,350,759,1,0,318,-760,759.0,0.0,設定1,27.2,24.0,20.4,16.3,12.1
2026-07-09,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,349,1722,11,4,2122,1519,114.8,430.5,設定V,13.2,15.6,18.8,23.4,29.0
2026-07-09,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,348,8840,37,29,3344,2828,133.9,304.8,設定V,2.3,4.8,10.9,25.8,56.3
2026-07-09,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,347,2137,7,4,862,-314,194.3,534.2,設定1,22.9,22.3,21.0,18.7,15.1
2026-07-09,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,346,3586,16,9,1512,1097,143.4,398.4,設定V,13.5,16.3,19.8,23.8,26.6
2026-07-09,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,345,6335,30,10,2062,1712,158.4,633.5,設定3,19.9,21.4,22.0,20.8,16.0
2026-07-09,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,344,466,1,0,315,-346,466.0,0.0,判定不能(G不足),23.8,22.3,20.4,18.1,15.5
2026-07-09,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,343,8571,36,18,2111,1466,158.7,476.2,設定4,15.5,19.0,22.4,23.7,19.4
2026-07-09,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,342,3669,6,8,661,-2270,262.1,458.6,設定1,31.0,26.6,20.8,14.0,7.7
